price,amenities_count,ciudad,idx_original,kmeans_cluster,jer_cluster,dbscan_cluster,amenities,number_of_reviews_ltm,host_listings_count,estimated_occupancy_l365d,estimated_revenue_l365d
123.0,45,Madrid,41083,0,0,0,"[""Wine glasses"", ""Paid street parking off premises"", ""Dining table"", ""Luggage dropoff allowed"", ""Hair dryer"", ""Room-darkening shades"", ""Lockbox"", ""Portable fans"", ""Oven"", ""Clothing storage: closet and wardrobe"", ""Record player"", ""Kitchen"", ""Dishwasher"", ""Long term stays allowed"", ""32 inch HDTV"", ""Cooking basics"", ""Body soap"", ""Conditioner"", ""Coffee maker: drip coffee maker, espresso machine"", ""Iron"", ""Self check-in"", ""Hot water"", ""Microwave"", ""Wifi"", ""Blender"", ""Cleaning products"", ""Essentials"", ""Electric stove"", ""Coffee"", ""Free washer \u2013 In unit"", ""Elevator"", ""Smoking allowed"", ""Free dryer \u2013 In unit"", ""Shampoo"", ""Refrigerator"", ""Freezer"", ""Pets allowed"", ""Central heating"", ""Shower gel"", ""Bed linens"", ""Dedicated workspace"", ""Hangers"", ""Extra pillows and blankets"", ""Dishes and silverware""]",10,4.0,100,12300.0
217.0,55,Madrid,35453,0,0,0,"[""Wine glasses"", ""Dining table"", ""Paid parking on premises"", ""Hair dryer"", ""Coffee maker"", ""Room-darkening shades"", ""Host greets you"", ""Oven"", ""Board games"", ""Carbon monoxide alarm"", ""Hot water kettle"", ""Kitchen"", ""Dishwasher"", ""Fire extinguisher"", ""Long term stays allowed"", ""Drying rack for clothing"", ""Safe"", ""Cooking basics"", ""Arcade games"", ""Mini fridge"", ""Private patio or balcony"", ""First aid kit"", ""Fast wifi \u2013 58 Mbps"", ""Iron"", ""Hot water"", ""Children\u2019s books and toys"", ""Microwave"", ""Outdoor furniture"", ""Blender"", ""AC - split type ductless system"", ""Laundromat nearby"", ""Essentials"", ""Coffee"", ""Books and reading material"", ""Table corner guards"", ""Shampoo"", ""Freezer"", ""Refrigerator"", ""Smoke alarm"", ""Stove"", ""Clothing storage: closet"", ""Bed linens"", ""Heating"", ""Baking sheet"", ""Toaster"", ""Dedicated workspace"", ""Babysitter recommendations"", ""Hangers"", ""Extra pillows and blankets"", ""23 inch HDTV with HBO Max, Disney+, standard cable, Amazon Prime Video, Netflix"", ""Dishes and silverware""]",4,2.0,24,5208.0
143.0,25,Madrid,40122,2,0,0,"[""Washer"", ""Hair dryer"", ""Coffee maker"", ""Oven"", ""Hot water kettle"", ""Kitchen"", ""Dishwasher"", ""Iron"", ""Self check-in"", ""Hot water"", ""Microwave"", ""Wifi"", ""Essentials"", ""Elevator"", ""Freezer"", ""Shampoo"", ""Refrigerator"", ""Stove"", ""TV"", ""Air conditioning"", ""Bed linens"", ""Heating"", ""Smart lock"", ""Toaster"", ""Dishes and silverware""]",10,345.0,60,8580.0
28.0,6,Madrid,48312,2,0,0,"[""Cooking basics"", ""Heating"", ""Lock on bedroom door"", ""Dedicated workspace"", ""Kitchen"", ""Wifi""]",0,175.0,0,0.0
81.0,13,Madrid,37879,2,0,0,"[""TV"", ""Exterior security cameras on property"", ""Hair dryer"", ""Air conditioning"", ""Essentials"", ""First aid kit"", ""Heating"", ""Elevator"", ""Shampoo"", ""Hangers"", ""Wifi"", ""Fire extinguisher"", ""Smoke alarm""]",10,11.0,60,4860.0
89.0,34,Madrid,46973,0,0,0,"[""Wine glasses"", ""Washer"", ""Hair dryer"", ""Coffee maker"", ""Hot water kettle"", ""Kitchen"", ""Long term stays allowed"", ""Drying rack for clothing"", ""Cooking basics"", ""Body soap"", ""Private patio or balcony"", ""Iron"", ""Self check-in"", ""Hot water"", ""Microwave"", ""Other electric stove"", ""Wifi"", ""Outdoor furniture"", ""Essentials"", ""Paid crib - available upon request"", ""Shampoo"", ""Freezer"", ""Refrigerator"", ""TV"", ""Shower gel"", ""Air conditioning"", ""Bed linens"", ""Heating"", ""Noise decibel monitors on property"", ""Ceiling fan"", ""Toaster"", ""Smart lock"", ""Hangers"", ""Dishes and silverware""]",27,7.0,162,14418.0
43.0,33,Madrid,44153,0,0,0,"[""Washer"", ""Dining table"", ""Room-darkening shades"", ""Oven"", ""Carbon monoxide alarm"", ""Hot water kettle"", ""Kitchen"", ""Dishwasher"", ""Fire extinguisher"", ""Long term stays allowed"", ""Drying rack for clothing"", ""Cooking basics"", ""Exterior security cameras on property"", ""First aid kit"", ""Iron"", ""Hot water"", ""Microwave"", ""Wifi"", ""Essentials"", ""Clothing storage"", ""Elevator"", ""Freezer"", ""Refrigerator"", ""Smoke alarm"", ""TV"", ""Bed linens"", ""Heating"", ""Ceiling fan"", ""Dedicated workspace"", ""Toaster"", ""Hangers"", ""Extra pillows and blankets"", ""Dishes and silverware""]",0,47.0,0,0.0
88.0,38,Madrid,38119,0,0,0,"[""Wine glasses"", ""Washer"", ""Dining table"", ""Hair dryer"", ""Oven"", ""Hot water kettle"", ""Kitchen"", ""Dishwasher"", ""Fire extinguisher"", ""Long term stays allowed"", ""Drying rack for clothing"", ""Cooking basics"", ""Free street parking"", ""Private patio or balcony"", ""First aid kit"", ""Iron"", ""Hot water"", ""Microwave"", ""Clothing storage: walk-in closet"", ""Wifi"", ""Cleaning products"", ""Essentials"", ""Smoking allowed"", ""Bathtub"", ""Refrigerator"", ""Free parking on premises"", ""Stove"", ""TV"", ""Shower gel"", ""Air conditioning"", ""Coffee maker: Nespresso"", ""Bed linens"", ""Heating"", ""Toaster"", ""Dedicated workspace"", ""Hangers"", ""Extra pillows and blankets"", ""Dishes and silverware""]",4,3.0,192,16896.0
88.0,70,Madrid,35540,0,0,0,"[""High chair - available upon request"", ""Wine glasses"", ""Dining table"", ""Luggage dropoff allowed"", ""Hair dryer"", ""Pack \u2019n play/Travel crib"", ""Portable fans"", ""Host greets you"", ""Oven"", ""Clothing storage: closet and wardrobe"", ""Board games"", ""Carbon monoxide alarm"", ""Hot water kettle"", ""Heating - split type ductless system"", ""Record player"", ""Kitchen"", ""Dishwasher"", ""Coffee maker: espresso machine"", ""El corte ingl\u00e9s  body soap"", ""Long term stays allowed"", ""Drying rack for clothing"", ""Paid parking off premises"", ""Cooking basics"", ""Private patio or balcony"", ""Mini fridge"", ""Breakfast"", ""Ethernet connection"", ""First aid kit"", ""Iron"", ""Hot water"", ""Microwave"", ""Fast wifi \u2013 159 Mbps"", ""Blender"", ""Portable air conditioning"", ""Changing table"", ""AC - split type ductless system"", ""Laundromat nearby"", ""Cleaning products"", ""Rice maker"", ""Essentials"", ""Coffee"", ""Free washer \u2013 In unit"", ""Exercise equipment"", ""Books and reading material"", ""Outdoor playground"", ""Bread maker"", ""Shampoo"", ""Freezer"", ""Refrigerator"", ""Smoke alarm"", ""Children\u2019s dinnerware"", ""Stove"", ""Private entrance"", ""City skyline view"", ""El corte ingl\u00e9s  conditioner"", ""Shower gel"", ""Crib - available upon request"", ""Children\u2019s books and toys for ages 0-2 years old, 2-5 years old, 5-10 years old, and 10+ years old"", ""Bed linens"", ""Baking sheet"", ""Toaster"", ""Dedicated workspace"", ""Babysitter recommendations"", ""Pocket wifi"", ""Hangers"", ""Extra pillows and blankets"", ""Dishes and silverware""]",7,7.0,42,3696.0
109.0,47,Madrid,43668,0,0,0,"[""Washer"", ""Dining table"", ""Hair dryer"", ""Room-darkening shades"", ""Lockbox"", ""Portable fans"", ""Cleaning available during stay"", ""Carbon monoxide alarm"", ""Hot water kettle"", ""Portable heater"", ""Kitchen"", ""Dishwasher"", ""Long term stays allowed"", ""Drying rack for clothing"", ""Cooking basics"", ""Body soap"", ""Private patio or balcony"", ""Free street parking"", ""Iron"", ""Outdoor dining area"", ""Hot water"", ""Self check-in"", ""Microwave"", ""Wifi"", ""Coffee maker: drip coffee maker"", ""Cleaning products"", ""Stainless steel single oven"", ""Essentials"", ""Coffee"", ""Elevator"", ""Smoking allowed"", ""Shampoo"", ""Freezer"", ""Refrigerator"", ""Smoke alarm"", ""Free parking on premises"", ""TV"", ""Shower gel"", ""Clothing storage: closet"", ""Bed linens"", ""Baking sheet"", ""Ceiling fan"", ""Dedicated workspace"", ""Toaster"", ""Hangers"", ""Extra pillows and blankets"", ""Dishes and silverware""]",21,1.0,126,13734.0
35.0,20,Madrid,46907,2,0,0,"[""Washer"", ""Dining table"", ""Oven"", ""Hot water kettle"", ""Kitchen"", ""Long term stays allowed"", ""Mini fridge"", ""Iron"", ""Self check-in"", ""Hot water"", ""Microwave"", ""Wifi"", ""Essentials"", ""TV"", ""Coffee maker: Nespresso"", ""Bed linens"", ""Heating"", ""Smart lock"", ""Toaster"", ""Dishes and silverware""]",0,45.0,0,0.0
73.0,40,Madrid,44131,0,0,0,"[""Wine glasses"", ""Paid street parking off premises"", ""Dining table"", ""Hair dryer"", ""Room-darkening shades"", ""Lockbox"", ""Carbon monoxide alarm"", ""Hot water kettle"", ""Heating - split type ductless system"", ""Kitchen"", ""Long term stays allowed"", ""Cooking basics"", ""Body soap"", ""Iron"", ""43 inch HDTV with standard cable"", ""Self check-in"", ""Hot water"", ""Microwave"", ""Wifi"", ""AC - split type ductless system"", ""Laundromat nearby"", ""Cleaning products"", ""Single level home"", ""Essentials"", ""Free washer \u2013 In unit"", ""Coffee maker: Keurig coffee machine"", ""Shampoo"", ""Freezer"", ""Refrigerator"", ""Smoke alarm"", ""Private entrance"", ""Stove"", ""Shower gel"", ""Clothing storage: closet"", ""Bed linens"", ""Toaster"", ""Dedicated workspace"", ""Cata stainless steel double oven"", ""Hangers"", ""Dishes and silverware""]",22,9.0,220,16060.0
113.0,49,Madrid,35341,0,0,0,"[""Bidet"", ""Wine glasses"", ""Paid street parking off premises"", ""Dining table"", ""Luggage dropoff allowed"", ""Portable fans"", ""Host greets you"", ""Paid parking garage on premises"", ""Hot water kettle"", ""Kitchen"", ""Long term stays allowed"", ""Otsein stainless steel oven"", ""Drying rack for clothing"", ""Cooking basics"", ""Private patio or balcony"", ""Exterior security cameras on property"", ""Ethernet connection"", ""Iron"", ""Garden view"", ""Hot water"", ""Window guards"", ""Otsein stainless steel electric stove"", ""Shared outdoor pool"", ""Microwave"", ""Wifi"", ""Outdoor furniture"", ""Coffee maker: drip coffee maker"", ""Clothing storage: closet and dresser"", ""Laundromat nearby"", ""Cleaning products"", ""Single level home"", ""Essentials"", ""Free washer \u2013 In unit"", ""Crib"", ""Books and reading material"", ""Elevator"", ""Fagor refrigerator"", ""Shared gym in building"", ""Freezer"", ""Bathtub"", ""32 inch HDTV with Amazon Prime Video, Netflix"", ""Central heating"", ""Bed linens"", ""Toaster"", ""Dedicated workspace"", ""Hangers"", ""Extra pillows and blankets"", ""Dishes and silverware""]",26,2.0,156,17628.0
30.0,5,Madrid,39898,2,0,0,"[""Washer"", ""TV"", ""Air conditioning"", ""Dedicated workspace"", ""Wifi""]",0,1.0,0,0.0
32.0,20,Madrid,54202,2,0,0,"[""Washer"", ""Luggage dropoff allowed"", ""Room-darkening shades"", ""Portable fans"", ""Kitchen"", ""Long term stays allowed"", ""Cooking basics"", ""Body soap"", ""First aid kit"", ""Double oven"", ""Hot water"", ""Lock on bedroom door"", ""Radiant heating"", ""Other electric stove"", ""Wifi"", ""Blender"", ""Cleaning products"", ""Freezer"", ""Refrigerator"", ""Pets allowed""]",12,2.0,72,2304.0
213.0,47,Madrid,48728,0,0,0,"[""Wine glasses"", ""Washer"", ""Dining table"", ""Hair dryer"", ""Oven"", ""Children\u2019s books and toys for ages 0-2 years old"", ""Board games"", ""Changing table - available upon request"", ""Kitchen"", ""Dishwasher"", ""Movie theater"", ""Cooking basics"", ""Ethernet connection"", ""First aid kit"", ""Iron"", ""Outdoor dining area"", ""Hot water"", ""Microwave"", ""Coffee maker: espresso machine, pour-over coffee"", ""Wifi"", ""Baby bath - available upon request"", ""Blender"", ""Outdoor furniture"", ""Laundromat nearby"", ""Cleaning products"", ""Outlet covers"", ""High chair - always at the listing"", ""Books and reading material"", ""Sun loungers"", ""Elevator"", ""Table corner guards"", ""Smoking allowed"", ""Shampoo"", ""Freezer"", ""Refrigerator"", ""Free parking on premises"", ""Bluetooth sound system"", ""Central heating"", ""Housekeeping - available at extra cost"", ""Shower gel"", ""Air conditioning"", ""Bed linens"", ""Toaster"", ""Dedicated workspace"", ""Babysitter recommendations"", ""Dishes and silverware""]",0,1.0,0,0.0
212.0,33,Madrid,45483,0,0,0,"[""Wine glasses"", ""Washer"", ""Dining table"", ""Hair dryer"", ""Coffee maker"", ""Oven"", ""Hot water kettle"", ""Heating - split type ductless system"", ""Kitchen"", ""Dishwasher"", ""Drying rack for clothing"", ""Cooking basics"", ""Body soap"", ""Mini fridge"", ""Iron"", ""Self check-in"", ""Hot water"", ""Microwave"", ""Wifi"", ""Essentials"", ""Clothing storage"", ""Elevator"", ""Shampoo"", ""Freezer"", ""Stove"", ""TV"", ""Shower gel"", ""Air conditioning"", ""Bed linens"", ""Smart lock"", ""Toaster"", ""Hangers"", ""Dishes and silverware""]",9,77.0,54,11448.0
108.0,37,Madrid,50356,0,0,0,"[""Bidet"", ""Wine glasses"", ""Washer"", ""Dining table"", ""Hair dryer"", ""Coffee maker"", ""Room-darkening shades"", ""Oven"", ""Kitchen"", ""Dishwasher"", ""Long term stays allowed"", ""Drying rack for clothing"", ""Cooking basics"", ""Body soap"", ""Iron"", ""Hot water"", ""Microwave"", ""Wifi"", ""Cleaning products"", ""Single level home"", ""Clothing storage"", ""Coffee"", ""Elevator"", ""Shampoo"", ""Bathtub"", ""Refrigerator"", ""Freezer"", ""Free parking on premises"", ""Stove"", ""TV"", ""Shower gel"", ""Air conditioning"", ""Bed linens"", ""Heating"", ""Dedicated workspace"", ""Hangers"", ""Dishes and silverware""]",11,146.0,66,7128.0
117.0,39,Madrid,37243,0,0,0,"[""Bidet"", ""Dining table"", ""55 inch HDTV with Amazon Prime Video, Disney+, HBO Max, Netflix, standard cable"", ""Hair dryer"", ""Room-darkening shades"", ""Host greets you"", ""Kitchen"", ""Fire extinguisher"", ""Long term stays allowed"", ""Safe"", ""Body soap"", ""Cooking basics"", ""Mini fridge"", ""Private patio or balcony"", ""Hot water"", ""Microwave"", ""Wifi"", ""AC - split type ductless system"", ""Paid parking garage off premises"", ""Laundromat nearby"", ""Cleaning products"", ""Essentials"", ""Clothing storage"", ""Free washer \u2013 In unit"", ""Elevator"", ""Shampoo"", ""Bathtub"", ""Stainless steel electric stove"", ""Private entrance"", ""Central heating"", ""City skyline view"", ""Shower gel"", ""Bed linens"", ""Hangers"", ""Dishes and silverware""]",4,8.0,24,2808.0
90.0,37,Madrid,49147,0,0,0,"[""Wine glasses"", ""Washer"", ""Dining table"", ""Hair dryer"", ""Coffee maker"", ""Room-darkening shades"", ""Lockbox"", ""Portable fans"", ""Carbon monoxide alarm"", ""Hot water kettle"", ""Kitchen"", ""Fire extinguisher"", ""Long term stays allowed"", ""Drying rack for clothing"", ""Cooking basics"", ""Iron"", ""Self check-in"", ""Hot water"", ""Microwave"", ""Wifi"", ""Laundromat nearby"", ""Essentials"", ""Clothing storage"", ""Coffee"", ""Shampoo"", ""Refrigerator"", ""Smoke alarm"", ""Stove"", ""TV"", ""Shower gel"", ""Air conditioning"", ""Bed linens"", ""Heating"", ""Toaster"", ""Hangers"", ""Extra pillows and blankets"", ""Dishes and silverware""]",32,2.0,192,17280.0
188.0,33,Madrid,50935,0,0,0,"[""Wine glasses"", ""Washer"", ""Hair dryer"", ""Room-darkening shades"", ""Oven"", ""Other induction stove"", ""Hot water kettle"", ""Kitchen"", ""Dishwasher"", ""Body soap"", ""Private patio or balcony"", ""Iron"", ""Outdoor dining area"", ""Hot water"", ""Radiant heating"", ""Microwave"", ""Wifi"", ""Outdoor furniture"", ""Cleaning products"", ""Single level home"", ""Elevator"", ""Housekeeping available from 9:00\u202fAM to 7:00\u202fPM, every day - available at extra cost"", ""Freezer"", ""Free dryer \u2013 In unit"", ""TV"", ""Clothing storage: closet"", ""Air conditioning"", ""Crib - available upon request"", ""Coffee maker: Nespresso"", ""Bed linens"", ""Toaster"", ""Hangers""]",21,4.0,126,23688.0
35.0,26,Madrid,44017,2,0,0,"[""Washer"", ""Paid parking on premises"", ""Coffee maker"", ""Carbon monoxide alarm"", ""Kitchen"", ""Fire extinguisher"", ""BBQ grill"", ""Cooking basics"", ""Gym"", ""EV charger"", ""Outdoor dining area"", ""Lock on bedroom door"", ""Self check-in"", ""Wifi"", ""Exercise equipment"", ""Smoking allowed"", ""Backyard"", ""Refrigerator"", ""Smoke alarm"", ""TV"", ""Air conditioning"", ""Heating"", ""Smart lock"", ""Dedicated workspace"", ""Dryer"", ""Dishes and silverware""]",0,14.0,0,0.0
405.0,45,Madrid,51446,1,0,0,"[""Bidet"", ""Wine glasses"", ""Washer"", ""Hair dryer"", ""Coffee maker"", ""Dishes and silverware"", ""Oven"", ""Hot water kettle"", ""Kitchen"", ""Dishwasher"", ""Fire extinguisher"", ""Long term stays allowed"", ""Drying rack for clothing"", ""Cooking basics"", ""Body soap"", ""Conditioner"", ""Ethernet connection"", ""Iron"", ""Self check-in"", ""Hot water"", ""Microwave"", ""Wifi"", ""Blender"", ""Single level home"", ""Essentials"", ""Coffee"", ""Patio or balcony"", ""Shampoo"", ""Freezer"", ""Refrigerator"", ""Smoke alarm"", ""TV"", ""Clothing storage: walk-in closet, closet, and wardrobe"", ""Air conditioning"", ""Bed linens"", ""Heating"", ""Noise decibel monitors on property"", ""Toaster"", ""Dedicated workspace"", ""Smart lock"", ""Hangers"", ""Extra pillows and blankets"", ""Dryer""]",9,17.0,255,103275.0
38.0,39,Madrid,37356,0,0,0,"[""Paid parking on premises"", ""Luggage dropoff allowed"", ""Hair dryer"", ""Coffee maker"", ""Host greets you"", ""Cleaning available during stay"", ""Oven"", ""Kitchen"", ""Dishwasher"", ""Fire extinguisher"", ""Long term stays allowed"", ""Cooking basics"", ""Breakfast"", ""Shared patio or balcony"", ""First aid kit"", ""Iron"", ""Hot water"", ""Lock on bedroom door"", ""Children\u2019s books and toys"", ""Microwave"", ""Wifi"", ""Paid washer \u2013 In unit"", ""Essentials"", ""Exercise equipment"", ""Elevator"", ""Shampoo"", ""Refrigerator"", ""Pets allowed"", ""Children\u2019s dinnerware"", ""Stove"", ""TV"", ""Air conditioning"", ""Bed linens"", ""Heating"", ""Dedicated workspace"", ""Pocket wifi"", ""Hangers"", ""Extra pillows and blankets"", ""Dishes and silverware""]",2,2.0,20,760.0
55.0,4,Madrid,50298,2,0,0,"[""Lock on bedroom door"", ""Air conditioning"", ""Dedicated workspace"", ""Wifi""]",0,4.0,0,0.0
32.0,30,Madrid,42752,2,0,0,"[""Wine glasses"", ""Washer"", ""Dining table"", ""Room-darkening shades"", ""Oven"", ""Hot water kettle"", ""Kitchen"", ""Long term stays allowed"", ""Drying rack for clothing"", ""Cooking basics"", ""Free street parking"", ""Iron"", ""Hot water"", ""Lock on bedroom door"", ""Microwave"", ""Wifi"", ""Laundromat nearby"", ""Essentials"", ""Clothing storage"", ""Coffee"", ""Freezer"", ""Refrigerator"", ""Shower gel"", ""Bed linens"", ""Heating"", ""Dedicated workspace"", ""Pocket wifi"", ""Hangers"", ""Extra pillows and blankets"", ""Dishes and silverware""]",0,2.0,0,0.0
183.0,10,Madrid,52464,2,0,0,"[""Washer"", ""TV"", ""Hair dryer"", ""Air conditioning"", ""Host greets you"", ""Iron"", ""Dedicated workspace"", ""Kitchen"", ""Wifi"", ""Pets allowed""]",6,4.0,36,6588.0
31.0,24,Madrid,39417,2,0,0,"[""Wine glasses"", ""Washer"", ""Luggage dropoff allowed"", ""Hair dryer"", ""Room-darkening shades"", ""Hot water kettle"", ""Kitchen"", ""Long term stays allowed"", ""Drying rack for clothing"", ""Paid parking off premises"", ""Cooking basics"", ""First aid kit"", ""Iron"", ""Hot water"", ""Wifi"", ""Essentials"", ""Clothing storage"", ""Freezer"", ""Backyard"", ""Refrigerator"", ""Bed linens"", ""Dedicated workspace"", ""Hangers"", ""Dishes and silverware""]",1,1.0,42,1302.0
45.0,31,Madrid,45878,0,0,0,"[""Wine glasses"", ""Washer"", ""Dining table"", ""Luggage dropoff allowed"", ""Hair dryer"", ""Portable fans"", ""Cleaning available during stay"", ""Host greets you"", ""Hot water kettle"", ""Kitchen"", ""Long term stays allowed"", ""Cooking basics"", ""Body soap"", ""First aid kit"", ""Lock on bedroom door"", ""Microwave"", ""Coffee maker: espresso machine, pour-over coffee"", ""Wifi"", ""Blender"", ""Bosch refrigerator"", ""Gas stove"", ""Coffee"", ""Freezer"", ""Private entrance"", ""TV"", ""Bosch stainless steel double oven"", ""Heating"", ""Baking sheet"", ""Toaster"", ""Dishes and silverware""]",25,3.0,150,6750.0
108.0,31,Madrid,46089,0,0,0,"[""Washer"", ""Dining table"", ""Paid parking on premises"", ""Hair dryer"", ""Kitchen"", ""Dishwasher"", ""Fire extinguisher"", ""Cooking basics"", ""Body soap"", ""Conditioner"", ""Exterior security cameras on property"", ""Iron"", ""Hot water"", ""Radiant heating"", ""Microwave"", ""Other electric stove"", ""Wifi"", ""Coffee maker: drip coffee maker"", ""Paid parking garage off premises"", ""Cleaning products"", ""Free dryer"", ""Shampoo"", ""Refrigerator"", ""Private entrance"", ""TV"", ""Clothing storage: closet"", ""Air conditioning"", ""Bed linens"", ""Toaster"", ""Hangers"", ""Dishes and silverware""]",42,2.0,252,27216.0
162.0,43,Madrid,46575,0,0,0,"[""Wine glasses"", ""Washer"", ""Dining table"", ""Luggage dropoff allowed"", ""Hair dryer"", ""Coffee maker"", ""Room-darkening shades"", ""Oven"", ""Carbon monoxide alarm"", ""Hot water kettle"", ""Kitchen"", ""Fire extinguisher"", ""Drying rack for clothing"", ""Paid parking off premises"", ""Cooking basics"", ""Body soap"", ""First aid kit"", ""Iron"", ""Hot water"", ""Lock on bedroom door"", ""Microwave"", ""Wifi"", ""Blender"", ""Cleaning products"", ""Essentials"", ""Clothing storage"", ""Coffee"", ""Elevator"", ""Free dryer \u2013 In unit"", ""Shampoo"", ""Bathtub"", ""Refrigerator"", ""Freezer"", ""Smoke alarm"", ""Stove"", ""TV"", ""Shower gel"", ""Bed linens"", ""Heating"", ""Toaster"", ""Dedicated workspace"", ""Hangers"", ""Dishes and silverware""]",9,6.0,72,11664.0
51.0,26,Madrid,47272,2,0,0,"[""Dining table"", ""Hair dryer"", ""Hot water kettle"", ""Heating - split type ductless system"", ""32 inch TV"", ""Kitchen"", ""Long term stays allowed"", ""Cooking basics"", ""Self check-in"", ""Hot water"", ""Microwave"", ""Wifi"", ""Blender"", ""AC - split type ductless system"", ""Paid parking garage off premises"", ""Coffee maker: pour-over coffee"", ""Essentials"", ""Electric stove"", ""Freezer"", ""Refrigerator"", ""Free washer \u2013 In building"", ""Clothing storage: dresser"", ""Smart lock"", ""Toaster"", ""Hangers"", ""Dishes and silverware""]",25,5.0,150,7650.0
18.0,14,Madrid,36870,2,0,0,"[""Washer"", ""Hair dryer"", ""Extra pillows and blankets"", ""Essentials"", ""Bed linens"", ""Iron"", ""Hot water"", ""Lock on bedroom door"", ""Smoking allowed"", ""Shampoo"", ""Hangers"", ""Kitchen"", ""Wifi"", ""Free parking on premises""]",12,5.0,255,4590.0
102.0,35,Madrid,43454,0,0,0,"[""Wine glasses"", ""Washer"", ""Dining table"", ""Hair dryer"", ""Room-darkening shades"", ""Host greets you"", ""Hot water kettle"", ""Heating - split type ductless system"", ""Kitchen"", ""Coffee maker: espresso machine"", ""Long term stays allowed"", ""Drying rack for clothing"", ""Cooking basics"", ""Conditioner"", ""Body soap"", ""Iron"", ""Hot water"", ""Microwave"", ""Wifi"", ""AC - split type ductless system"", ""Laundromat nearby"", ""Cleaning products"", ""Essentials"", ""Coffee"", ""Shampoo"", ""Bathtub"", ""Freezer"", ""Stainless steel electric stove"", ""TV"", ""Trash compactor"", ""Shower gel"", ""Bed linens"", ""Hangers"", ""Extra pillows and blankets"", ""Dishes and silverware""]",97,6.0,255,26010.0
24.0,5,Madrid,51930,2,0,0,"[""Host greets you"", ""Lock on bedroom door"", ""Wifi"", ""Park view"", ""Free parking on premises""]",10,3.0,60,1440.0
114.0,30,Madrid,42709,2,0,0,"[""Hair dryer"", ""Coffee maker"", ""Host greets you"", ""Oven"", ""Hot water kettle"", ""Kitchen"", ""Dishwasher"", ""Fire extinguisher"", ""Long term stays allowed"", ""Paid parking off premises"", ""Iron"", ""Hot water"", ""Window AC unit"", ""Microwave"", ""Wifi"", ""Single level home"", ""Essentials"", ""Patio or balcony"", ""Free washer \u2013 In unit"", ""Elevator"", ""Refrigerator"", ""Pets allowed"", ""Stove"", ""TV"", ""Bed linens"", ""Heating"", ""Toaster"", ""Dedicated workspace"", ""Hangers"", ""Dishes and silverware""]",4,25.0,248,28272.0
137.0,33,Madrid,47776,0,0,0,"[""Washer"", ""Dining table"", ""Hair dryer"", ""Coffee maker"", ""Room-darkening shades"", ""Host greets you"", ""Oven"", ""Hot water kettle"", ""Kitchen"", ""Dishwasher"", ""Fire extinguisher"", ""Long term stays allowed"", ""Drying rack for clothing"", ""Cooking basics"", ""Iron"", ""Hot water"", ""Microwave"", ""Wifi"", ""AC - split type ductless system"", ""Cleaning products"", ""Essentials"", ""Clothing storage"", ""Freezer"", ""Refrigerator"", ""Central heating"", ""Stove"", ""City skyline view"", ""TV"", ""Bed linens"", ""Toaster"", ""Dedicated workspace"", ""Hangers"", ""Dishes and silverware""]",4,21.0,24,3288.0
37.0,25,Madrid,53981,2,0,0,"[""Wine glasses"", ""Washer"", ""Hair dryer"", ""Coffee maker"", ""Portable fans"", ""Host greets you"", ""Hot water kettle"", ""Kitchen"", ""Cooking basics"", ""Body soap"", ""Iron"", ""Hot water"", ""Lock on bedroom door"", ""Microwave"", ""Wifi"", ""Clothing storage"", ""Freezer"", ""Refrigerator"", ""Stove"", ""TV"", ""Bed linens"", ""Toaster"", ""Dedicated workspace"", ""Hangers"", ""Dishes and silverware""]",4,44.0,24,888.0
183.0,16,Madrid,39159,2,0,0,"[""Washer"", ""TV"", ""Hair dryer"", ""Coffee maker"", ""Air conditioning"", ""Essentials"", ""Refrigerator"", ""Iron"", ""Heating"", ""Hot water"", ""Elevator"", ""Hangers"", ""Kitchen"", ""Wifi"", ""Fire extinguisher"", ""Dishes and silverware""]",36,1.0,216,39528.0
181.0,25,Madrid,37408,2,0,0,"[""Washer"", ""Hair dryer"", ""Coffee maker"", ""Host greets you"", ""Oven"", ""Kitchen"", ""Fire extinguisher"", ""Cooking basics"", ""Iron"", ""Hot water"", ""Wifi"", ""Essentials"", ""Central air conditioning"", ""Elevator"", ""Shared pool"", ""Shampoo"", ""Backyard"", ""Refrigerator"", ""Free parking on premises"", ""TV"", ""Dryer"", ""Heating"", ""Dedicated workspace"", ""Hangers"", ""Dishes and silverware""]",0,38.0,0,0.0
189.0,44,Madrid,47612,0,0,0,"[""Washer"", ""Dining table"", ""Hair dryer"", ""Room-darkening shades"", ""Lockbox"", ""Portable fans"", ""Board games"", ""Hot water kettle"", ""Heating - split type ductless system"", ""Kitchen"", ""Fire extinguisher"", ""Coffee maker: espresso machine"", ""Drying rack for clothing"", ""Paid parking off premises"", ""Cooking basics"", ""Body soap"", ""Ethernet connection"", ""First aid kit"", ""Iron"", ""Self check-in"", ""Hot water"", ""Baby safety gates"", ""Microwave"", ""Wifi"", ""Blender"", ""Cleaning products"", ""Paid pack \u2019n play/travel crib - available upon request"", ""Essentials"", ""Free dryer"", ""Clothing storage"", ""Books and reading material"", ""Shampoo"", ""Freezer"", ""Refrigerator"", ""TV"", ""Sound system"", ""Trash compactor"", ""Air conditioning"", ""Bed linens"", ""Toaster"", ""Dedicated workspace"", ""Hangers"", ""Extra pillows and blankets"", ""Dishes and silverware""]",75,1.0,255,48195.0
